CustomerID,num_uniq_orders,orderFrequency,daysSinceLastOrder,num_uniq_products,reorder_ratio,TotalRevenue
17382,1,0,241,2,0,39.98
17383,2,4,232,3,0,94.47
17384,2,44,140,4,0,86.76
17385,1,0,366,3,0,49.97
17386,1,0,276,3,0,553.97
17387,1,0,291,2,0,574.98
17388,1,0,94,2,0,75.97
17390,1,0,205,2,0,1155.48
17391,1,0,72,4,0,608.96
17392,1,NULL,57,1,0,4.99
17393,1,0,157,2,0,1155.48
17394,1,0,417,3,0,563.77
17395,2,29,243,3,0,119.98
17396,1,0,246,3,0,198.99
17397,1,0,389,2,0,56.97
17398,2,177,288,3,0,2856.47
17399,1,0,328,4,0,588.96
17400,1,0,91,3,0,624.97
17401,2,41,35,5,0,106.56
17402,1,0,139,2,0,34.98
17403,2,493,88,3,0,5997.33
17404,2,441,298,2,0,4763.34
17405,1,0,306,2,0,34.89
17406,1,0,371,2,0,27.28
17408,6,25,131,12,14.29,12737.74
17409,1,0,69,2,0,32.28
17410,1,0,150,4,0,1184.46
17411,3,102,331,4,0,5367.32
17412,1,0,210,2,0,1155.48
17413,2,236,161,3,0,4713.05
17414,1,0,280,3,0,48.97
17415,1,0,324,3,0,69.97
17416,2,264,193,3,0,4713.05
17417,1,NULL,361,1,0,4.99
17418,1,0,46,2,0,6.28
17419,1,0,100,2,0,2419.06
17420,1,NULL,331,1,0,4.99
17421,1,NULL,355,1,0,4.99
17422,2,32,109,6,0,93.95
17423,1,0,151,5,0,597.95
17424,2,9,188,5,0,177.46
17425,3,59,331,7,0,5415.25
17426,1,0,346,4,0,819.46
17427,2,48,181,3,0,157.29
17428,2,178,369,4,0,5930.23
17429,2,16,188,5,0,108.46
17430,1,NULL,463,1,0,782.99
17431,1,0,244,3,0,49.97
17432,3,122,266,8,0,8168.01
17433,1,0,97,6,0,125.93
17434,1,0,275,3,0,71.58
17435,2,56,42,6,0,133.55
17436,1,0,290,3,0,32.27
17437,2,100,228,5,0,3130.31
17438,1,0,216,2,0,574.98
17439,1,NULL,45,1,0,24.99
17440,2,114,260,5,0,4788.31
17441,2,235,284,3,0,4773.34
17442,1,0,198,3,0,49.97
17443,1,0,329,3,0,64.47
17444,2,30,83,6,14.29,153.93
17445,1,0,130,2,0,1155.48
17446,2,196,229,3,0,3046.33
17447,1,NULL,201,1,0,32.60
17448,1,0,330,3,0,37.27
17449,1,NULL,269,1,0,32.60
17450,2,73,377,4,0,3243.81
17451,1,0,271,2,0,1174.48
17452,1,0,371,3,0,2479.94
17454,1,0,229,5,0,638.95
17455,3,91,91,4,0,7109.38
17456,1,0,207,3,0,27.77
17457,1,0,344,4,0,571.72
17458,2,460,104,3,0,4172.25
17459,3,93,197,8,0,8212.50
17460,1,NULL,119,1,0,69.99
17461,1,0,219,2,0,38.98
17462,1,NULL,305,1,0,21.98
17463,1,0,169,4,0,2433.04
17464,3,83,274,7,12.5,8346.28
17465,1,0,303,2,0,6.28
17466,1,0,196,2,0,6.28
17467,1,0,291,2,0,564.48
17469,1,0,216,2,0,34.98
17470,2,67,244,3,0,64.88
17471,1,0,324,3,0,92.97
17472,2,150,111,5,0,4964.18
17473,1,0,198,3,0,48.97
17474,1,0,63,4,0,2389.96
17475,2,66,41,5,0,92.25
17476,1,0,332,2,0,39.98
17477,1,0,65,2,0,574.98
17478,3,14,35,5,0,280.76
17479,1,0,166,2,0,777.44
17480,2,371,275,2,0,3062.34
17481,1,0,56,3,0,37.27
17482,1,0,350,2,0,23.78
17483,1,0,306,3,0,2487.33
17484,1,0,154,4,0,65.95
17485,2,114,206,3,0,2856.47
17486,1,0,47,2,0,39.98
17487,1,0,129,2,0,7.28
17488,1,NULL,90,1,0,21.49
17489,1,0,150,3,0,69.97
17490,1,0,84,4,0,49.22
17491,4,1,91,59,64.24,272442.33
17492,1,0,167,2,0,58.98
17493,1,0,168,3,0,556.93
17494,2,3,366,5,16.67,66.53
17495,1,0,368,4,0,40.22
17496,1,0,271,2,0,123.98
17497,2,90,167,4,0,3117.96
17498,1,0,330,2,0,71.97
17499,2,101,329,5,0,2022.95
17500,2,70,168,3,0,126.96
17501,3,124,199,4,0,7157.40
17504,2,508,114,3,0,5997.33
17505,2,3,112,5,0,102.25
17506,1,0,285,2,0,58.98
17507,2,158,204,4,0,1685.96
17508,2,50,91,8,0,4726.92
17509,2,9,200,7,0,143.94
17510,1,0,181,2,0,38.98
17511,2,225,192,5,0,4673.31
17512,2,246,47,2,0,71.48
17513,2,609,415,2,0,6021.62
17514,2,112,271,4,0,3040.31
17515,3,98,188,7,12.5,8143.00
17516,2,90,145,5,0,4708.95
17517,1,0,334,2,0,39.99
17518,3,77,207,6,0,5412.30
17519,2,120,386,5,0,4167.23
17520,4,83,131,8,11.11,9917.99
17521,1,0,230,2,0,123.98
17522,1,0,105,2,0,39.98
17523,1,0,259,2,0,23.78
17524,1,0,208,3,0,64.47
17525,2,118,242,3,0,2294.97
17526,1,NULL,77,1,0,4.99
17527,1,0,107,2,0,1155.48
17528,1,0,385,3,0,1183.47
17529,1,0,185,3,0,92.48
17530,2,57,281,4,0,4629.96
17531,1,0,72,2,0,39.98
17532,1,0,254,4,0,607.96
17533,2,241,205,4,0,4406.74
17534,1,0,196,2,0,1155.48
17535,1,0,304,2,0,85.48
17536,2,44,372,5,0,3612.81
17537,1,0,159,2,0,39.98
17538,2,71,66,3,0,83.97
17539,1,0,205,2,0,30.48
17540,4,1,122,53,65.81,327918.56
17541,1,NULL,508,1,0,2319.99
17542,2,53,342,3,0,4624.97
17544,8,1,91,82,75.3,1310412.19
17545,1,0,190,3,0,37.27
17546,2,139,383,5,0,5910.22
17547,1,0,161,2,0,589.98
17548,1,0,87,2,0,39.98
17549,1,0,127,4,0,2343.96
17550,1,0,347,2,0,34.98
17552,1,0,156,5,0,144.45
17553,1,NULL,65,1,0,1120.49
17554,1,0,258,2,0,54.98
17555,1,0,352,3,0,36.93
17556,2,82,329,5,0,4683.95
17557,1,0,82,4,0,46.83
17558,1,0,64,2,0,14.98
17561,1,0,72,3,0,565.47
17562,1,0,87,2,0,573.98
17563,1,NULL,114,1,0,769.49
17564,2,171,215,3,0,4179.33
17565,3,83,201,8,0,7231.36
17566,1,NULL,336,1,0,4.99
17568,2,47,208,4,0,91.95
17569,1,NULL,260,1,0,24.99
17570,1,NULL,275,1,0,4.99
17571,1,0,247,2,0,84.98
17572,2,4,207,5,0,123.45
17573,1,0,108,2,0,36.59
17574,1,0,155,2,0,13.98
17575,3,76,64,8,0,7088.01
17576,1,0,333,3,0,36.27
17577,1,NULL,398,1,0,539.99
17578,1,0,359,3,0,37.27
17579,2,59,182,6,0,3234.94
17580,1,0,87,3,0,1728.27
17581,2,204,367,4,0,6063.21
17582,1,0,318,2,0,25.48
17583,1,0,103,2,0,119.98
17584,1,NULL,188,1,0,4.99
17585,1,0,331,2,0,38.98
17586,1,0,272,2,0,804.48
17587,2,96,228,4,0,4203.32
17588,1,0,249,3,0,93.97
17589,2,322,117,3,0,2884.97
17590,1,NULL,325,1,0,4.99
17591,1,NULL,87,1,0,4.99
17592,1,0,231,2,0,1155.48
17593,1,0,165,2,0,75.97
17594,1,0,396,4,0,91.95
17595,1,0,155,2,0,6.28
17596,1,NULL,278,1,0,4.99
17597,1,0,265,3,0,78.48
17599,1,NULL,380,1,0,69.99
17600,9,111,91,8,20,27946.27
17601,2,392,192,3,0,1622.47
17602,1,0,40,2,0,119.98
17603,1,0,31,3,0,74.98
17604,2,48,414,3,0,4921.69
17605,1,0,195,5,0,575.71
17606,1,0,119,3,0,786.33
17607,1,0,123,3,0,1147.77
17608,1,0,363,2,0,71.97
17609,1,0,213,2,0,7.28
17610,1,0,136,2,0,85.48
17611,1,0,305,2,0,54.98
17613,1,NULL,350,1,0,21.98
17614,1,0,73,3,0,178.98
17615,1,0,131,2,0,751.34
17616,1,0,325,3,0,27.77
17617,2,191,260,4,0,5910.55
17618,2,205,104,3,25,4921.59
17619,3,18,164,5,0,156.25
17620,2,279,206,4,0,4761.74
17621,4,2,488,43,67.18,469687.85
17622,1,NULL,329,1,0,24.99
17623,2,56,252,5,0,1934.75
17624,1,0,111,2,0,39.98
17625,2,201,292,4,0,6056.51
17626,3,128,73,5,0,7087.03
17627,1,0,273,3,0,132.97
17628,1,0,225,2,0,33.98
17629,3,51,193,7,22.22,7221.35
17630,1,0,45,3,0,49.97
17631,1,NULL,336,1,0,4.99
17632,1,NULL,279,1,0,32.60
17633,1,0,313,3,0,2398.05
17634,2,338,76,3,0,3543.83
17635,1,0,256,4,0,119.96
17636,2,179,411,3,0,2275.97
17637,3,258,62,5,0,7152.09
17638,2,571,179,2,0,4886.70
17639,1,0,130,4,0,96.07
17640,1,0,324,3,0,49.97
17641,1,0,272,4,0,2433.04
17642,1,0,149,3,0,184.48
17643,1,0,239,2,0,548.98
17644,1,0,279,2,0,750.30
17645,8,1,152,86,76.94,582004.16
17646,1,NULL,334,1,0,4.99
17647,2,141,112,3,0,94.47
17648,1,NULL,269,1,0,9.99
17649,1,0,64,4,0,2404.91
17650,1,0,80,2,0,1174.48
17651,1,0,107,2,0,1155.48
17652,16,10,40,24,25,822.97
17653,3,64,155,7,0,5907.79
17654,1,0,395,3,0,23.97
17655,1,0,234,4,0,98.96
17656,1,0,349,4,0,1169.46
17657,2,44,300,5,0,1390.95
17658,5,45,274,10,47.37,22748.73
17660,2,94,92,4,0,75.53
17661,1,0,245,3,0,69.97
17662,2,62,67,3,40,37.55
17663,2,8,150,4,0,82.26
17664,1,0,356,4,0,588.96
17665,1,0,185,3,0,60.47
17666,1,0,339,2,0,13.98
17667,1,0,219,3,0,187.98
17668,1,0,257,4,0,562.96
17669,12,13,91,30,60,222058.04
17670,1,0,232,2,0,7.28
17671,1,0,274,2,0,1223.84
17673,1,0,151,3,0,2428.05
17674,2,95,273,4,0,2835.46
17676,1,0,95,4,0,1169.46
17677,2,281,175,3,0,4919.30
17678,1,0,415,2,0,564.48
17679,2,224,127,4,0,1676.46
17680,17,10,52,22,33.33,793.55
17681,2,221,276,4,0,5308.24
17682,2,338,147,3,0,1587.47
17683,1,0,185,2,0,23.78
17684,1,0,57,2,0,14.98
17685,1,NULL,141,1,0,539.99
17686,1,0,173,3,0,49.97
17687,2,7,62,8,0,187.38
17688,1,0,109,2,0,39.99
17689,2,383,79,3,0,4828.11
17690,1,0,40,4,0,138.96
17691,1,0,263,4,0,2407.04
17692,1,0,92,2,0,1174.48
17693,3,86,195,8,0,8265.00
17694,1,NULL,188,1,0,69.99
17695,3,70,236,8,0,7290.86
17696,1,NULL,299,1,0,2.29
17697,2,153,79,5,0,3040.61
17698,2,275,368,3,0,1938.47
17699,4,9,91,13,55.17,29066.69
17700,1,0,294,2,0,7.28
17701,2,290,163,4,0,4699.82
17702,3,113,193,4,0,5905.81
17703,2,103,302,3,25,2269.96
17704,1,0,51,2,0,38.98
17705,1,0,184,2,0,71.97
17706,3,129,81,4,0,4232.82
17708,1,NULL,134,1,0,69.99
17709,1,0,239,3,0,69.97
17710,1,0,334,3,0,49.97
17711,2,155,117,5,0,4849.30
17712,1,NULL,91,1,0,4.99
17713,2,120,225,6,0,5832.02
17714,2,146,142,5,0,4925.58
17715,1,0,345,2,0,39.98
17716,2,19,171,6,0,107.85
17717,2,116,215,3,0,2249.97
17718,1,0,376,4,0,562.96
17719,1,0,175,3,0,156.59
17720,2,167,239,3,0,4198.33
17721,1,0,65,3,0,563.77
17722,3,171,151,6,0,6684.58
17725,1,0,281,2,0,2419.06
17726,1,0,396,3,0,2479.94
17727,2,296,158,3,0,4921.69
17728,1,0,42,3,0,78.97
17729,1,0,303,3,0,187.98
17730,1,NULL,348,1,0,4.99
17731,1,NULL,337,1,0,24.99
17732,1,0,260,4,0,91.95
17733,1,0,75,4,0,1169.46
17734,2,68,72,3,0,159.99
17735,2,148,240,5,0,6060.50
17736,2,92,99,5,0,4664.95
17737,2,43,159,5,0,228.96
17738,2,626,264,2,0,5279.26
17739,2,53,97,3,0,34.92
17740,1,0,133,2,0,14.98
17741,2,168,354,2,0,1322.98
17742,1,0,404,3,0,1228.83
17744,2,113,247,4,0,3439.75
17745,1,0,253,3,0,84.47
17746,2,294,171,3,0,4919.30
17747,1,NULL,133,1,0,21.98
17748,3,34,91,9,0,7987.56
17749,2,247,81,3,0,1560.43
17750,2,207,298,3,0,1938.47
17751,1,0,70,4,0,2344.96
17752,1,0,217,3,0,32.27
17753,1,0,393,2,0,39.98
17754,1,NULL,537,1,0,2294.99
17755,6,25,65,15,6.25,9578.77
17756,1,NULL,182,1,0,539.99
17757,1,0,264,2,0,2438.06
17758,2,278,268,4,0,5798.04
17759,3,81,69,9,0,7139.30
17760,1,0,86,2,0,78.98
17761,2,87,421,3,0,3596.44
17762,1,0,384,4,0,61.45
17763,2,19,254,5,0,153.95
17764,1,0,261,3,0,64.97
17765,1,0,320,3,0,1183.47
17766,1,0,288,2,0,39.98
17767,2,620,165,2,0,4144.34
17768,1,0,357,3,0,74.98
17769,1,0,368,5,0,585.94
17770,3,10,208,10,0,195.02
17771,2,303,111,3,0,4894.65
17772,1,0,99,4,0,2420.34
17773,2,145,218,3,0,2508.47
17774,8,2,152,82,68.82,629489.73
17775,1,0,275,2,0,28.98
17776,2,87,83,5,0,1371.95
17777,2,25,353,4,20,4708.95
17779,1,NULL,329,1,0,29.99
17780,1,NULL,1039,1,0,3578.27
17781,1,0,395,2,0,39.98
17782,1,NULL,121,1,0,69.99
17783,1,NULL,348,1,0,69.99
17784,1,0,97,2,0,23.78
17785,2,16,263,6,0,133.94
17787,1,0,113,2,0,29.98
17788,2,58,122,5,0,81.26
17789,1,0,325,2,0,14.98
17790,3,311,64,4,0,4921.82
17791,2,133,94,3,0,44.97
17792,1,0,251,3,0,71.58
17793,2,159,360,4,0,5929.23
17794,2,17,170,5,0,140.94
17795,2,204,262,5,0,6093.20
17796,3,89,264,5,0,7302.40
17797,1,0,70,3,0,15.23
17798,1,0,135,2,0,2322.28
17799,2,199,230,4,0,5949.23
17800,3,25,175,4,0,190.27
17801,2,907,215,2,0,3226.34
17802,2,311,337,3,0,5333.25
17803,1,0,44,2,0,39.98
17804,2,26,65,3,0,77.27
17805,1,NULL,200,1,0,1700.99
17806,3,22,98,7,22.22,158.51
17807,1,0,92,4,0,70.96
17808,1,NULL,346,1,0,32.60
17809,2,111,425,5,0,5744.95
17810,2,1043,66,2,0,4118.26
17811,1,0,136,3,0,58.47
17812,5,8,163,14,17.65,478.95
17813,1,NULL,712,1,0,2443.35
17814,2,0,393,5,0,74.24
17815,1,0,293,2,0,39.98
17816,1,0,188,2,0,37.29
17817,2,31,290,4,0,89.46
17818,1,0,315,4,0,600.46
17819,2,146,86,6,0,5932.22
17820,2,227,82,3,0,3018.33
17821,1,0,211,3,0,27.77
17822,1,0,236,2,0,36.59
17823,1,0,274,4,0,123.96
17824,1,0,234,2,0,6.28
17825,2,158,359,3,0,2275.97
17826,1,0,277,5,0,1891.26
17827,1,0,35,2,0,24.27
17828,1,0,262,6,0,1243.44
17829,1,NULL,203,1,0,24.99
17830,2,156,398,3,0,3046.33
17831,2,147,122,4,0,3065.31
17832,2,91,122,5,0,2859.95
17833,1,0,392,3,0,33.43
17834,2,145,240,5,0,6093.20
17835,1,0,198,2,0,38.98
17836,1,0,161,4,0,74.46
17837,3,31,123,6,14.29,148.94
17838,1,0,145,3,0,569.97
17839,1,0,34,3,0,37.27
17840,2,27,162,5,0,81.26
17841,2,54,228,4,0,47.26
17842,1,0,269,2,0,23.78
17843,2,34,196,6,14.29,3101.29
17844,2,11,296,8,0,4813.76
17845,2,104,265,4,0,4795.31
17846,1,0,370,3,0,45.58
17847,1,0,305,2,0,13.98
17849,1,0,47,2,0,78.98
17850,2,18,179,4,0,124.97
17851,1,NULL,61,1,0,4.99
17852,1,0,376,4,0,578.46
17853,1,0,95,2,0,7.28
17854,2,20,85,4,0,124.97
17855,2,188,130,3,0,1938.47
17856,2,22,336,3,0,147.48
17857,3,224,147,5,0,6428.23
17859,3,173,255,5,0,8141.33
17860,1,0,212,3,0,42.97
17861,12,2,122,98,73.8,842939.78
17862,1,NULL,71,1,0,4.99
17863,1,0,350,2,0,39.98
17864,2,98,119,7,0,3271.79
17865,1,NULL,343,1,0,49.99
17866,3,137,117,7,0,6497.21
17867,1,0,171,2,0,39.98
17868,2,68,95,4,0,71.92
17869,1,0,285,3,0,1195.47
17870,2,155,253,3,0,4798.33
17871,1,0,149,2,0,30.97
17872,1,0,277,3,0,69.97
17873,2,311,216,3,0,6029.57
17874,3,71,65,7,0,5486.30
17875,1,0,33,3,0,49.97
17876,2,12,38,5,0,140.94
17877,1,0,144,5,0,638.95
17878,1,0,97,2,0,39.98
17879,1,0,357,2,0,39.98
17880,2,3,289,3,0,79.97
17881,1,0,330,4,0,45.95
17883,2,276,100,3,0,1957.47
17884,1,0,38,2,0,7.28
17885,1,0,320,3,0,128.97
17886,1,NULL,70,1,0,69.99
17887,2,153,248,5,0,5948.24
17889,1,NULL,144,1,0,4.99
17890,2,230,95,4,0,4826.28
17891,2,26,116,4,0,87.21
17892,1,0,64,4,0,2356.95
17893,1,0,166,2,0,119.98
17894,2,190,314,3,0,3046.33
17895,2,147,167,5,0,4925.17
17896,1,0,86,2,0,13.98
17898,2,210,200,3,0,3043.33
17899,2,79,267,5,0,4278.32
17900,3,133,169,6,0,6958.80
17901,2,118,189,4,0,4686.95
17902,8,1,152,86,75.98,583296.78
17903,2,112,213,3,0,3617.83
17904,1,0,220,3,0,79.47
17905,2,73,351,5,0,3058.31
17906,1,0,119,3,0,776.33
17907,1,0,181,2,0,39.98
17908,2,49,175,4,0,95.26
17909,1,NULL,114,1,0,21.98
17910,2,130,243,2,0,30.97
17911,1,NULL,978,1,0,3578.27
17912,1,0,241,3,0,68.97
17913,1,0,155,3,0,599.47
17914,1,0,130,2,0,68.49
17915,4,6,822,19,56.82,158726.19
17916,2,95,234,7,0,5969.70
17917,2,224,156,4,0,3147.96
17918,2,3,89,5,0,105.95
17919,1,0,194,3,0,63.47
17920,1,0,75,3,0,64.97
17921,1,0,85,3,0,614.47
17922,2,81,133,5,0,4208.31
17923,8,2,122,76,73.14,534232.70
17924,1,0,227,3,0,565.47
17925,1,0,342,2,0,59.98
17926,1,0,209,2,0,38.98
17927,2,199,90,4,0,4923.29
17928,2,172,66,5,0,3603.81
17929,2,475,305,2,0,4763.34
17930,1,NULL,258,1,0,53.99
17931,2,144,218,5,0,3938.95
17932,1,NULL,346,1,0,539.99
17933,1,0,31,4,0,114.96
17934,1,0,399,3,0,1779.47
17935,7,14,274,27,54.24,77072.70
17936,2,22,43,6,0,116.91
17937,3,100,140,8,0,5245.06
17938,1,0,69,3,0,48.97
17939,1,0,69,3,0,38.88
17940,1,0,276,4,0,45.95
17941,1,NULL,363,1,0,24.99
17942,1,0,70,2,0,1735.98
17943,2,60,334,4,0,1339.92
17944,1,0,71,5,0,123.95
17946,1,0,73,4,0,556.26
17947,1,0,66,3,0,2357.28
17948,2,376,94,3,0,1331.97
17949,1,0,111,3,0,804.47
17950,1,0,68,2,0,13.98
17951,1,0,381,3,0,106.96
17952,1,0,270,3,0,1147.77
17953,2,336,70,3,0,1695.47
17954,1,0,124,2,0,119.98
17955,1,NULL,78,1,0,4.99
17956,1,0,141,2,0,39.98
17957,1,NULL,441,1,0,2319.99
17958,1,0,246,3,0,63.97
17959,1,0,324,3,0,565.47
17960,1,0,149,2,0,78.98
17961,2,81,379,5,0,3111.31
17962,1,NULL,47,1,0,4.99
17963,2,14,151,5,0,53.21
17964,1,NULL,207,1,0,21.49
17965,2,37,66,3,0,86.27
17966,2,158,308,5,0,6060.50
17967,3,248,191,4,0,6959.82
17970,2,510,339,2,0,1903.48
17971,1,0,346,3,0,553.97
17972,2,86,133,4,0,77.27
17973,2,47,287,5,0,2566.95
17974,1,0,403,2,0,2475.95
17975,1,0,131,3,0,1149.47
17976,1,0,173,2,0,38.98
17977,1,NULL,589,1,0,2294.99
17978,4,13,91,10,52.38,40839.89
17979,1,0,297,2,0,39.98
17980,3,59,243,7,0,5913.79
17981,3,113,183,6,0,7048.02
17982,4,9,91,17,43.33,39727.61
17983,2,82,271,4,20,2263.95
17984,1,0,308,2,0,2438.06
17985,2,359,320,2,0,3037.34
17986,1,NULL,212,1,0,53.99
17987,3,111,142,8,0,6679.70
17988,2,516,81,3,0,5997.33
17989,1,0,340,2,0,34.98
17990,2,15,255,5,16.67,140.45
17991,1,NULL,167,1,0,69.99
17992,1,0,320,2,0,71.97
17993,1,0,172,2,0,78.98
17994,1,0,302,2,0,133.49
17995,1,0,107,4,0,2453.04
17996,3,75,103,6,0,7183.37
17997,1,0,377,3,0,38.88
17998,2,307,233,3,0,5838.05
17999,2,220,142,4,0,3102.25
18000,1,0,279,3,0,1273.83
18001,1,0,164,2,0,561.48
18002,1,0,99,2,0,2322.28
18003,1,NULL,139,1,0,4.99
18004,1,0,119,4,0,628.97
18005,1,NULL,974,1,0,3578.27
18006,3,12,89,11,8.33,468.12
18007,1,0,302,2,0,1145.48
18009,2,185,75,3,0,4055.97
18010,2,4,106,4,0,66.26
18011,1,NULL,277,1,0,4.99
18012,1,0,179,2,0,14.98
18013,3,67,286,6,14.29,5931.75
18014,2,14,189,5,0,101.76
18015,2,100,296,2,0,155.00
18016,2,839,228,2,0,1552.48
18017,4,17,883,9,47.06,44264.87
18018,1,0,81,2,0,13.98
18019,1,0,87,2,0,39.98
18020,1,0,386,2,0,32.28
18021,1,0,407,4,0,588.96
18022,2,338,268,2,0,4144.34
18023,1,0,214,2,0,33.98
18024,1,0,81,3,0,567.27
18025,1,0,234,3,0,69.97
18026,1,0,71,4,0,608.96
18027,16,10,50,18,40,561.53
18028,1,NULL,85,1,0,4.99
18029,1,NULL,940,1,0,3374.99
18030,1,NULL,308,1,0,539.99
18031,1,0,178,3,0,553.97
18032,1,NULL,230,1,0,32.60
18033,1,0,164,2,0,2419.06
18034,5,23,54,9,0,215.22
18035,3,121,116,5,0,7159.70
18036,1,NULL,139,1,0,4.99
18037,4,8,488,20,41.18,21335.30
18038,1,0,186,3,0,67.97
18039,3,38,314,7,0,7084.01
18040,1,NULL,1139,1,0,3578.27
18041,2,485,315,2,0,5898.26
18042,3,35,101,8,0,145.82
18043,2,72,94,3,0,93.98
18044,1,0,158,5,0,99.90
18045,1,0,103,3,0,1775.47
18046,2,176,92,3,0,4713.05
18047,1,NULL,639,1,0,337.22
18048,2,270,180,3,0,1957.47
18049,8,17,488,21,44.74,105730.75
18050,2,117,310,5,0,4813.32
18051,1,NULL,305,1,0,3.99
18052,1,0,276,2,0,39.98
18053,1,0,212,2,0,43.98
18054,1,0,195,3,0,36.27
18055,1,0,358,3,0,89.97
18056,1,0,247,5,0,617.95
18057,1,0,326,5,0,1178.45
18058,1,0,146,2,0,78.98
18059,2,883,130,2,0,1322.98
18060,1,0,341,2,0,13.98
18061,2,231,283,3,0,2992.33
18062,1,0,301,3,0,2469.05
18063,3,149,62,7,0,6699.57
18064,1,0,180,3,0,64.97
18065,2,462,66,3,0,2518.97
18066,2,121,238,2,33.33,2275.97
18067,2,108,354,3,0,3598.83
18068,2,7,357,5,0,116.76
18069,1,NULL,350,1,0,53.99
18070,1,0,86,3,0,96.46
18071,1,0,69,2,0,7.28
18072,2,152,388,5,0,6093.20
18073,2,4,290,4,0,77.27
18074,1,NULL,215,1,0,539.99
18075,1,NULL,330,1,0,53.99
18076,1,0,366,3,0,59.27
18077,2,267,137,3,0,1938.47
18078,2,80,99,5,0,3078.61
18079,2,116,152,4,0,1962.46
18080,2,29,245,5,0,4719.02
18081,2,75,162,2,0,59.98
18082,1,NULL,70,1,0,539.99
18083,1,0,364,3,0,553.97
18084,2,465,350,2,0,4118.26
18085,1,0,385,2,0,7.28
18086,1,NULL,336,1,0,21.49
18087,1,0,162,2,0,29.98
18088,1,0,47,5,0,71.94
18089,1,0,152,3,0,37.27
18090,1,0,305,2,0,2419.06
18091,1,0,73,5,0,50.94
18092,1,NULL,206,1,0,1700.99
18093,1,0,333,2,0,7.28
18094,2,166,96,3,0,4642.27
18095,1,0,283,2,0,7.28
18096,1,0,109,3,0,31.27
18097,8,3,91,56,69.06,436139.08
18098,2,214,103,4,0,1631.46
18099,2,35,64,5,0,132.95
18100,4,7,822,12,66.67,318766.53
18101,1,0,165,4,0,806.76
18102,2,19,248,3,0,81.46
18103,2,47,71,3,0,63.97
18104,1,0,138,2,0,1155.48
18105,3,27,114,7,0,190.23
18106,1,0,104,2,0,39.98
18107,1,NULL,188,1,0,4.99
18108,2,150,81,5,0,4955.67
18109,2,190,177,3,25,4923.29
18110,1,0,114,4,0,78.96
18111,1,0,105,2,0,32.28
18112,4,21,34,11,15.38,321.39
18113,1,0,115,2,0,574.98
18114,1,0,209,2,0,39.98
18115,1,0,197,2,0,39.98
18116,2,428,102,3,0,5997.33
18117,1,NULL,178,1,0,7.95
18118,1,0,339,2,0,1249.84
18119,2,181,77,4,0,2884.25
18120,1,0,267,3,0,37.27
18121,1,0,336,2,0,39.98
18123,1,0,183,2,0,49.48
18124,1,0,243,3,0,89.97
18125,2,210,94,3,0,1602.47
18126,2,22,241,5,0,4767.53
18127,1,0,91,4,0,588.96
18128,2,224,165,3,0,2993.33
18129,1,0,60,4,0,47.96
18130,2,17,85,8,0,4793.27
18131,1,0,167,2,0,32.28
18132,2,401,219,3,0,5819.05
18133,1,0,67,4,0,73.96
18134,2,212,138,3,0,1938.47
18135,1,0,408,2,0,1249.84
18136,1,0,349,4,0,98.96
18137,2,449,248,3,0,4752.75
18138,1,NULL,335,1,0,69.99
18139,2,136,147,4,0,1932.46
18140,2,61,79,7,0,4271.29
18141,1,0,257,3,0,64.97
18142,2,15,301,5,16.67,161.94
18143,1,0,174,2,0,23.78
18144,2,224,328,3,0,2993.33
18145,2,7,67,5,0,192.95
18146,2,362,126,2,0,4704.06
18148,1,0,372,2,0,2322.28
18150,2,117,31,3,0,51.46
18151,1,0,301,3,0,2447.05
18152,1,0,335,2,0,548.98
18153,12,9,152,41,60.58,254375.45
18154,4,2,488,47,64.39,343712.04
18155,2,506,83,3,0,5997.33
18156,1,0,169,3,0,64.47
18157,2,612,243,2,0,5279.26
18158,1,0,276,3,0,27.77
18159,2,120,96,4,0,4173.32
18160,3,169,274,6,0,8223.02
18161,1,0,55,2,0,39.98
18162,1,0,347,3,0,2376.96
18163,1,0,226,3,0,37.27
18164,3,118,224,8,0,8192.00
18165,2,122,260,6,0,6068.45
18166,1,0,385,2,0,78.98
18167,1,0,125,4,0,89.91
18168,1,0,279,3,0,553.97
18169,1,NULL,312,1,0,69.99
18170,2,93,162,2,0,30.97
18171,1,0,238,2,0,23.78
18172,1,0,61,3,0,88.98
18173,2,188,68,5,0,5910.22
18174,4,3,91,35,58.33,325717.01
18175,1,0,343,2,0,58.98
18176,2,216,129,5,0,5948.24
18177,2,49,342,3,0,4734.98
18178,2,131,120,5,0,1938.71
18179,1,0,238,3,0,563.77
18180,1,0,44,3,0,64.47
18181,1,NULL,63,1,0,539.99
18182,4,47,43,7,12.5,104.19
18183,1,0,100,3,0,804.47
18184,1,NULL,94,1,0,1700.99
18185,1,0,338,2,0,119.98
18186,2,56,191,4,0,77.27
18187,1,0,78,4,0,60.95
18188,3,91,63,8,0,7077.95
18189,1,0,68,3,0,69.97
18190,1,0,387,2,0,68.49
18191,1,0,181,2,0,34.89
18192,1,0,151,5,0,54.21
18193,1,0,202,3,0,1775.47
18194,1,0,159,2,0,78.98
18195,1,0,311,4,0,617.47
18196,1,0,332,3,0,68.97
18197,2,350,137,3,0,1582.47
18198,1,NULL,338,1,0,4.99
18199,2,309,137,3,0,4198.33
18200,2,145,400,4,0,4190.23
